region,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,humidity,precip,precipprob,precipcover,snowdepth,windspeed,winddir,sealevelpressure,cloudcover,visibility,deaths
E12000001,7.042857142857143,1.5714285714285714,3.957142857142857,4.785714285714286,-3.085714285714286,0.2857142857142857,83.65714285714286,0.24328571428571427,71.42857142857143,2.9785714285714286,0.5,33.01428571428571,267.3,1017.7285714285714,60.74285714285714,21.014285714285712,734
E12000001,6.585714285714286,-0.49999999999999994,2.2857142857142856,3.228571428571428,-6.128571428571428,-2.3428571428571425,79.89999999999999,0.6427142857142857,71.42857142857143,3.5728571428571425,1.0714285714285714,34.65714285714286,274.3,1010.3571428571429,66.68571428571428,22.585714285714285,668
E12000001,7.171428571428572,3.057142857142857,5.271428571428571,5.957142857142857,-1.0714285714285714,3.0,83.94285714285715,0.5424285714285714,57.142857142857146,4.1657142857142855,0.5857142857142856,27.2,209.4,1013.9857142857143,73.67142857142858,16.157142857142855,700
E12000001,9.185714285714285,4.3,6.8428571428571425,8.257142857142856,1.2,4.628571428571428,85.21428571428571,0.565857142857143,28.571428571428573,1.1914285714285715,0.0,24.557142857142857,257.3285714285714,1029.2714285714287,75.85714285714286,13.385714285714286,651
E12000001,9.757142857142856,4.871428571428572,6.8999999999999995,8.128571428571428,0.10000000000000002,3.6,80.95714285714287,0.807,28.571428571428573,1.1914285714285715,0.0,39.18571428571429,262.35714285714283,1012.657142857143,65.18571428571428,22.771428571428572,691
E12000001,6.942857142857143,2.3000000000000003,4.5285714285714285,5.371428571428572,-1.4714285714285715,1.7285714285714289,77.12857142857142,0.3471428571428571,28.571428571428573,1.7857142857142858,0.0,25.300000000000004,249.1142857142857,1018.4428571428572,64.07142857142857,17.32857142857143,703
E12000001,6.028571428571429,0.6285714285714287,3.057142857142857,4.4,-2.1142857142857143,0.6,77.15714285714286,0.0,0.0,0.0,0.0,17.714285714285715,175.24285714285716,1027.242857142857,68.52857142857142,12.185714285714285,688
E12000001,3.1714285714285713,0.05714285714285715,1.6142857142857143,0.5428571428571429,-4.185714285714286,-1.8142857142857143,77.02857142857144,0.10042857142857142,14.285714285714286,0.5957142857142858,0.16666666666666666,23.614285714285717,161.78571428571428,1021.0,90.61428571428571,6.6571428571428575,709
E12000001,6.042857142857143,1.9285714285714286,3.7857142857142856,4.128571428571428,-3.3714285714285714,0.08571428571428566,83.7,2.7847142857142857,85.71428571428571,4.762857142857143,0.2,31.571428571428573,147.68571428571428,1006.0857142857143,95.02857142857144,10.414285714285715,784
E12000001,13.042857142857143,6.771428571428571,9.428571428571429,13.042857142857143,4.142857142857143,8.371428571428572,84.67142857142858,2.241,71.42857142857143,3.5728571428571425,0.0,29.24285714285714,195.27142857142854,996.8428571428573,80.24285714285713,23.24285714285714,657
E12000001,7.614285714285714,3.2285714285714286,5.171428571428572,5.428571428571429,-0.9285714285714285,2.085714285714286,79.81428571428572,1.298,71.42857142857143,4.167142857142857,0.0,25.014285714285712,245.3857142857143,1004.4857142857143,85.01428571428572,25.557142857142857,688
E12000001,11.614285714285714,5.142857142857143,7.885714285714286,10.87142857142857,1.4714285714285713,5.714285714285714,78.10000000000001,1.6808571428571428,85.71428571428571,4.762857142857143,1.25,34.42857142857143,221.58571428571426,994.5428571428572,80.72857142857143,20.485714285714288,655
E12000001,10.585714285714285,5.042857142857143,7.4,10.285714285714286,2.4,6.057142857142857,85.27142857142859,0.971,28.571428571428573,1.1914285714285715,0.0,21.82857142857143,128.87142857142857,1015.4428571428572,76.44285714285715,10.0,584
E12000001,11.714285714285714,4.871428571428572,8.071428571428571,11.1,2.585714285714286,7.028571428571429,76.5,0.37071428571428566,57.142857142857146,2.382857142857143,0.0,16.34285714285714,169.15714285714284,1024.3999999999999,70.54285714285714,10.285714285714286,625
E12000001,10.085714285714285,5.128571428571428,7.5,9.0,2.685714285714286,5.6000000000000005,85.31428571428572,0.8627142857142857,42.857142857142854,1.7871428571428571,0.0,22.657142857142855,66.22857142857143,1027.0428571428572,69.11428571428571,15.942857142857141,595
E12000001,7.457142857142857,2.214285714285714,4.8428571428571425,5.642857142857143,-0.9857142857142858,2.142857142857143,77.60000000000001,0.6451428571428571,28.571428571428573,1.1914285714285715,1.2,21.157142857142855,36.1,1025.6714285714286,74.87142857142858,23.442857142857143,602
E12000001,10.728571428571428,4.3428571428571425,7.385714285714286,9.271428571428572,0.4571428571428572,4.757142857142858,70.84285714285714,1.0235714285714286,42.857142857142854,1.7871428571428571,0.76,34.142857142857146,183.97142857142856,1015.0,80.84285714285714,33.17142857142857,647
E12000001,11.728571428571428,4.6000000000000005,8.3,10.357142857142858,0.9571428571428572,6.3999999999999995,72.27142857142857,0.7141428571428572,42.857142857142854,2.3814285714285717,0.0,25.557142857142857,180.82857142857142,1004.7285714285715,77.72857142857143,24.82857142857143,596
E12000001,14.299999999999999,7.585714285714286,10.87142857142857,14.299999999999999,5.242857142857143,9.928571428571429,83.51428571428572,0.02114285714285714,14.285714285714286,0.5957142857142858,0.0,24.642857142857142,113.87142857142858,1009.1,71.48571428571428,9.157142857142857,578
E12000001,15.442857142857141,9.042857142857143,11.799999999999999,15.442857142857141,7.685714285714285,11.4,82.54285714285713,1.6762857142857144,71.42857142857143,2.9785714285714286,0.0,26.342857142857145,146.54285714285714,1010.5142857142857,73.05714285714285,16.214285714285715,566
E12000001,14.714285714285714,7.885714285714286,11.242857142857144,14.714285714285714,7.114285714285714,11.085714285714285,83.11428571428571,0.26999999999999996,42.857142857142854,2.3814285714285717,0.0,20.37142857142857,132.22857142857143,1004.7142857142857,72.6,14.799999999999999,575
E12000001,18.02857142857143,10.6,14.314285714285715,18.02857142857143,10.442857142857141,14.314285714285715,74.87142857142858,2.046857142857143,42.857142857142854,1.7871428571428571,0.0,25.257142857142856,172.65714285714284,1011.4285714285714,66.39999999999999,25.928571428571427,544
E12000001,14.971428571428572,9.442857142857141,12.171428571428573,14.971428571428572,8.22857142857143,11.928571428571429,72.88571428571429,1.5602857142857143,57.142857142857146,2.9771428571428573,0.0,30.342857142857145,174.15714285714284,1008.0428571428571,74.14285714285714,33.18571428571429,572
E12000001,16.5,10.785714285714286,13.528571428571428,16.5,9.799999999999999,13.385714285714286,72.52857142857142,0.12157142857142857,28.571428571428573,1.1914285714285715,0.0,28.357142857142858,246.81428571428572,1019.5142857142857,77.58571428571429,34.957142857142856,558
E12000001,15.700000000000001,9.442857142857141,12.528571428571428,15.700000000000001,8.22857142857143,12.157142857142857,77.71428571428571,0.35714285714285715,42.857142857142854,2.3814285714285717,0.0,25.25714285714286,186.74285714285716,1023.4428571428572,76.22857142857143,25.67142857142857,560
E12000001,15.614285714285716,9.299999999999999,12.5,15.614285714285716,8.385714285714286,12.1,69.84285714285714,0.24328571428571427,28.571428571428573,1.1914285714285715,0.0,27.47142857142857,234.34285714285716,1012.5,67.92857142857143,38.371428571428574,561
E12000001,19.585714285714285,12.614285714285714,16.114285714285714,19.585714285714285,12.614285714285714,16.114285714285714,72.91428571428571,0.2277142857142857,28.571428571428573,1.1914285714285715,0.0,26.085714285714285,172.12857142857143,1014.0285714285714,67.84285714285714,26.099999999999998,570
E12000001,17.442857142857143,12.200000000000001,14.442857142857141,17.442857142857143,12.200000000000001,14.442857142857141,78.57142857142857,1.557142857142857,57.142857142857146,2.9771428571428573,0.0,23.285714285714285,272.3285714285714,1014.2142857142857,78.8,27.728571428571428,522
E12000001,16.114285714285714,11.185714285714285,13.442857142857141,16.114285714285714,11.071428571428571,13.442857142857141,82.15714285714286,3.830428571428571,57.142857142857146,3.5714285714285716,0.0,27.714285714285715,275.8142857142857,1011.3142857142857,84.44285714285715,29.38571428571429,541
E12000001,20.357142857142858,12.285714285714286,15.971428571428572,20.357142857142858,12.285714285714286,15.971428571428572,74.42857142857143,0.0,0.0,0.0,0.0,22.7,233.55714285714288,1020.6714285714286,49.81428571428571,38.32857142857143,557
